ID,이름(영),슬롯,DEF,카드슬롯,필요레벨,무게,구매가,판매가,정련,사용직업,효과(요약)
5329,Dark Blindfold C,중단헤드기어,1,0,0,0,1,0,×,전직업,"bonus2 bResEff,Eff_Blind,10000;
bonus2 bResEff,Eff_Stun,500;
"
5397,Scuba Gear,중단헤드기어,0,0,0,10,20,0,×,전직업,"bonus2 bSubEle,Ele_Water, 10;
bonus bUnbreakableHelm, 0;
"
5800,Blush of Groom,중단헤드기어,0,0,0,5,20,0,×,전직업,"bonus2 bSubRace,RC_DemiHuman,3;
bonus2 bSubRace,RC_Player_Human,3;
"
5804,Pirate Eye Bandage,중단헤드기어,0,0,0,10,1000,0,×,전직업,
2686,Elven Ears,중단헤드기어,2,0,1,0,1,0,×,All,INT+1
5786,Ancient Elven Ear,중단헤드기어,1,0,1,20,10,0,×,전직업,LUK+1
5788,3D Glasses,중단헤드기어,1,0,1,10,20,0,×,전직업,
5793,Ribbon Of Life,중단헤드기어,2,0,1,0,20,0,×,전직업,"INT+1, MDEF+2"
5794,3D Glasses,중단헤드기어,1,0,1,0,20,0,×,전직업,
18503,Small Devil Horns,중단헤드기어,2,0,1,10,20,0,×,전직업,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
bonus bMaxHPRate,10;
bonus bMax"
5325,Robo Eye,중단헤드기어,2,0,10,20,20,0,×,전직업,DEX+1
5043,Opera Phantom Mask,중단헤드기어,1,0,20,20,20,0,×,All,
18620,Heart Eyepatch,중단헤드기어,2,0,20,20,5,0,×,전직업,
5389,Angel Spirit,중단헤드기어,0,0,30,20,20,0,×,전직업,"STR+2, HIT+15"
5315,Observer,중단헤드기어,1,0,35,10,20,0,×,전직업,"skill ""WZ_ESTIMATION"",1;
"
5085,Small Ribbons,중단헤드기어,1,0,45,10,20,0,×,전직업,
5221,Evolved Pair of Red Ribbon,중단헤드기어,1,0,45,10,20,0,×,전직업,FLEE+5
2296,Binoculars,중단헤드기어,1,0,50,10,20,0,×,"궁수, BardDancer, 헌터",DEX+1
5516,hawk Eyes,중단헤드기어,0,0,60,10,10,0,×,헌터,DEX+1
5517,Hawk Eyes,중단헤드기어,0,0,60,10,10,0,×,"궁수, BardDancer, 헌터",DEX+1
5014,Fin Helm,중단헤드기어,2,0,65,30,20,0,×,"크루세이더, 기사, 소드맨",
2286,Elven Ears,중단헤드기어,0,0,70,10,20,0,×,All,
5068,Evil Wing Ears,중단헤드기어,1,0,70,10,20,0,×,전직업,STR+1
5074,Angel Wing Ears,중단헤드기어,1,0,70,10,20,0,×,전직업,STR+1
5358,Peco Ears,중단헤드기어,1,0,70,10,20,0,×,전직업,"AGI+1, MDEF+2"
5401,Black Frame Glasses,중단헤드기어,1,0,70,20,20,0,×,전직업,"INT+1, MDEF+2"
5402,Mischievous Fairy,중단헤드기어,1,0,70,20,10,0,×,전직업,"bonus bUnbreakableHelm, 0;
bonus bFlee2, 3;
"
5421,Ears Of Ifrit,중단헤드기어,0,0,70,0,20,0,×,All,"STR+1, MDEF+3"
5664,Filir's Pinions,중단헤드기어,1,0,70,10,20,0,×,전직업,ASPD+2%
18507,Elven Ears,중단헤드기어,0,1,70,10,20,0,×,All,
5135,Cyclop's Eye,중단헤드기어,0,0,75,20,0,0,×,All,MaxSP+50
5592,Sigrun's Wings,중단헤드기어,2,0,80,10,20,0,×,전직업,"STR+1, INT+1, DEX+1, MaxHP+80, MaxSP+30"
2218,Flu Mask,하단헤드기어,0,0,0,10,300,0,×,전직업,"bonus2 bResEff,Eff_Silence,1000;
"
2219,Flu Mask,하단헤드기어,0,0,0,10,300,0,×,전직업,"bonus2 bResEff,Eff_Silence,1000;
"
2237,Bandit Beard,하단헤드기어,0,0,0,10,2,0,×,전직업,
2240,Beard,하단헤드기어,0,0,0,10,2,0,×,전직업,
2241,Grampa Beard,하단헤드기어,0,0,0,10,5000,0,×,전직업,
2262,Clown Nose,하단헤드기어,0,0,0,10,20,0,×,전직업,
2265,Gangster Mask,하단헤드기어,0,0,0,10,20,0,×,전직업,"bonus2 bResEff,Eff_Silence,1500;
"
2267,Cigarette,하단헤드기어,0,0,0,10,20,0,×,All,"bonus2 bSubRace,RC_Insect,3;
"
2268,Pipe,하단헤드기어,0,0,0,10,20,0,×,All,"bonus2 bSubRace,RC_Insect,3;
"
2269,Romantic Flower,하단헤드기어,0,0,0,10,20,0,×,All,"bonus2 bSubRace,RC_Plant,3;
"
2270,Romantic Leaf,하단헤드기어,0,0,0,10,20,0,×,All,"bonus2 bSubRace,RC_Plant,3;
"
5004,Oxygen Mask,하단헤드기어,0,0,0,20,20,0,×,All,"bonus2 bResEff,Eff_Poison,2000;
"
5051,Pussy Cat Bell,하단헤드기어,0,0,0,10,20,0,×,전직업,
5107,Crunch Toast,하단헤드기어,0,0,0,5,20,0,×,전직업,
5110,Baby Pacifier,하단헤드기어,0,0,0,5,20,0,×,전직업,
5113,Angry Snarl,하단헤드기어,0,0,0,5,20,0,×,전직업,
5155,Father's White Moustache,하단헤드기어,0,0,0,10,20,0,×,전직업,"bonus bBaseAtk,20;
"
5156,Father's Mask,하단헤드기어,0,0,0,10,20,0,×,전직업,"bonus bMatkRate,1;
"
5204,Rudolph's Nose,하단헤드기어,0,0,0,10,20,0,×,전직업,"bonus2 bResEff,Eff_Blind,3000;
bonus2 bAddMonsterDropItem,12130,30;
"
5206,Romantic White Flower,하단헤드기어,0,0,0,10,20,0,×,All,"bonus2 bSubRace,RC_Plant,3;
"
5220,Evolved Pipe,하단헤드기어,0,0,0,10,20,0,×,All,VIT+1
5305,Pirate Dagger,하단헤드기어,0,0,0,10,20,0,×,전직업,"bonus bBaseAtk,5;
"
5377,Gentleman's Pipe,하단헤드기어,0,0,0,10,20,0,×,전직업,"bonus2 bSubRace,RC_DemiHuman,2;
bonus2 bSubRace,RC_Player_Human,2;
"
5391,Toast,하단헤드기어,0,0,0,0,20,0,×,전직업,MaxHP+100
5394,Bubblegum,하단헤드기어,0,0,0,0,0,0,×,전직업,
5412,Sweet Candy,하단헤드기어,1,0,0,10,20,0,×,전직업,"bonus bUnbreakableHelm, 0;
"
5419,Leaves Of Grass,하단헤드기어,0,0,0,10,20,0,×,전직업,VIT+1
5445,Candy Cane In Mouth,하단헤드기어,0,0,0,10,20,0,×,전직업,MaxSP+5
5521,Angry Mouth,하단헤드기어,0,0,0,0,0,0,×,전직업,"bonus bDelayRate,-3;
"
5532,Pirate Dagger,하단헤드기어,0,0,0,10,20,0,○,전직업,"bonus bShortWeaponDamageReturn,1;
"
5811,Santa's Beard,하단헤드기어,5,0,0,10,20,0,×,전직업,
2687,Steel Flower,하단헤드기어,1,0,1,0,1,0,×,All,"bonus2 bSubRace,RC_Plant,3;
"
5536,Spare Card,하단헤드기어,1,0,1,1,20,0,×,전직업,"bonus2 bAddMonsterDropItem,6187,1000;
"
5594,Donut In Mouth,하단헤드기어,1,0,1,5,20,0,×,전직업,
5596,4Leaf Clover In Mouth,하단헤드기어,2,0,1,0,20,0,×,전직업,MDEF+2
5597,Bubble Gum In Mouth,하단헤드기어,2,0,1,0,20,0,×,전직업,MDEF+2
5775,Choco Donut In Mouth,하단헤드기어,1,0,1,5,20,0,×,전직업,
5796,Cheer Scarf,하단헤드기어,0,0,1,0,0,0,×,전직업,
5797,Cheer Scarf2,하단헤드기어,0,0,1,0,0,0,×,전직업,
5798,Cheer Scarf3,하단헤드기어,0,0,1,0,0,0,×,전직업,
5799,Cheer Scarf4,하단헤드기어,0,0,1,0,0,0,×,전직업,
5846,Buzzy Ball Gum,하단헤드기어,1,0,1,10,50,0,×,전직업,MDEF+5
18500,Cheer Scarf6,하단헤드기어,0,0,1,0,0,0,×,전직업,
18501,Cheer Scarf8,하단헤드기어,0,0,1,0,0,0,×,전직업,
18502,Cheer Scarf10,하단헤드기어,0,0,1,0,0,0,×,전직업,
5574,Well-Chewed Pencil,하단헤드기어,0,0,10,10,20,0,×,전직업,"bonus bdex,2;
bonus bHitRate,3;
"
5403,Fish In Mouth,하단헤드기어,0,0,30,20,10,0,×,전직업,"bonus2 bAddMonsterDropItem,579,500;
bonus2 bAddItemHealRate,579,25;
"
18505,Umbala Spirit,하단헤드기어,1,1,30,20,0,0,×,전직업,VIT+1
2266,Iron Cain,하단헤드기어,1,0,50,30,20,0,×,"크루세이더, 기사, 소드맨",
5548,Scarlet Rose,하단헤드기어,0,0,50,10,20,0,○,전직업,LUK+1
5361,Gangster Scarf,하단헤드기어,0,0,60,10,20,0,×,전직업,"bonus bBaseAtk,5;
if (BaseJob == Job_Rogue)
   skill ""RG_GANGSTER"",1;
"
5362,Ninja Scroll,하단헤드기어,0,0,60,20,20,0,×,전직업,"bonus bMatkRate,1;
"
5054,Assassin Mask,하단헤드기어,0,0,70,10,20,0,×,"어쌔신, 프리스트",
5096,Assassin Mask,하단헤드기어,0,0,70,10,20,0,×,"어쌔신, 프리스트",
5462,Spiked Scarf,하단헤드기어,1,0,90,10,20,0,×,전직업,VIT+1
5463,Rainbow Scarf,하단헤드기어,1,0,90,10,20,0,×,전직업,"INT+1, MDEF+2"
2224,Goggles,중단헤드기어+상단헤드기어,5,0,0,30,20,0,○,"알케미스트, 궁수, 어쌔신, BardDancer, 블랙스미스, 크루세이더, 헌터, 기사, 상인, 로그, 소드맨, 도둑",
2225,Goggles,중단헤드기어+상단헤드기어,5,1,0,30,20,0,○,"알케미스트, 궁수, 어쌔신, BardDancer, 블랙스미스, 크루세이더, 헌터, 기사, 상인, 로그, 소드맨, 도둑",
2264,Munak Hat,하단헤드기어+중단헤드기어+상단헤드기어,5,0,0,30,20,0,×,전직업,"bonus2 bSubRace,RC_Undead,10;
"
2278,Mr. Smile,하단헤드기어+중단헤드기어,1,0,0,10,60,0,×,전직업,
2281,Opera Masque,하단헤드기어+중단헤드기어,2,0,0,20,20,0,×,All,
2288,Mr. Scream,하단헤드기어+중단헤드기어,1,0,0,10,20,0,×,All,
2297,Goblin Mask,하단헤드기어+중단헤드기어,1,0,0,10,20,0,×,All,
5005,Gas Mask,하단헤드기어+중단헤드기어,1,0,0,10,20,0,×,All,"bonus2 bResEff,Eff_Poison,3000;
"
5022,Hat of the Sun God,중단헤드기어+상단헤드기어,4,0,0,240,20,0,○,"알케미스트, 어쌔신, BardDancer, 블랙스미스, 크루세이더, 헌터, 기사, 몽크, 프리스트, 로그, 세이지, SoulLinker, StarGladiator, 위저드","STR+3, INT+2"
5046,Bongun Hat,하단헤드기어+중단헤드기어+상단헤드기어,5,0,0,30,20,0,×,전직업,
5086,Alarm Mask,하단헤드기어+중단헤드기어,2,0,0,10,20,0,×,All,"bonus2 bResEff,Eff_Blind,5000;
"
5087,Poker Face,하단헤드기어+중단헤드기어,1,0,0,10,20,0,×,전직업,
5088,Surprised Mask,하단헤드기어+중단헤드기어,1,0,0,10,20,0,×,전직업,
5089,Annoyed Mask,하단헤드기어+중단헤드기어,1,0,0,10,20,0,×,전직업,
5090,Goblin Leader Mask,하단헤드기어+중단헤드기어,2,0,0,10,20,0,×,전직업,
5151,Note Headphones,중단헤드기어+상단헤드기어,4,1,0,20,20,0,○,전직업,MDEF+3
5167,Munak Hat,하단헤드기어+중단헤드기어+상단헤드기어,5,1,0,30,20,0,×,전직업,"bonus2 bSubRace,RC_Undead,10;
"
5168,Bongun Hat,하단헤드기어+중단헤드기어+상단헤드기어,5,1,0,30,20,0,×,전직업,
5203,Smiling Mask,하단헤드기어+중단헤드기어,2,0,0,20,20,0,×,전직업,"bonus bSpeedRate,25;
"
5205,Emperor's Laurel Crown,중단헤드기어+상단헤드기어,3,0,0,100,20,0,○,전직업,"MDEF+3, 전스탯+1"
5243,Shafka,중단헤드기어+상단헤드기어,2,1,0,80,20,0,○,전직업,"bonus2 bResEff,Eff_Freeze,1000;
"
5271,Phoenix Crown,중단헤드기어+상단헤드기어,4,1,0,50,20,0,○,전직업,MDEF+3
5272,Tongue Mask,하단헤드기어+중단헤드기어,2,0,0,10,20,0,×,전직업,"bonus3 bAutoSpell,""SM_PROVOKE"",5,50;
"
5273,Happy Wig,중단헤드기어+상단헤드기어,1,0,0,10,20,0,○,전직업,DEF+4
5274,Shiny Wig,중단헤드기어+상단헤드기어,1,0,0,10,20,0,○,전직업,DEF+4
5275,Marvelous Wig,중단헤드기어+상단헤드기어,1,0,0,10,20,0,○,전직업,DEF+4
5276,Fantastic Wig,중단헤드기어+상단헤드기어,1,0,0,10,20,0,○,전직업,DEF+4
5294,Whisper Mask,하단헤드기어+중단헤드기어+상단헤드기어,0,0,0,0,20,0,×,전직업,AGI+3
5295,Golden Bandana,중단헤드기어+상단헤드기어,4,0,0,240,20,0,×,전직업,MDEF+4
5298,Dokebi's Wig,중단헤드기어+상단헤드기어,1,1,0,10,20,0,○,전직업,"bonus2 bSubEle,Ele_Neutral,5;
bonus2 bSubEle,Ele_Fire,-5;
bonus2 bSubEle,Ele_Wat"
5299,Pagdayaw,하단헤드기어+중단헤드기어+상단헤드기어,1,1,0,10,20,0,×,전직업,"bonus3 bAutoSpell,""DC_SCREAM"",1,50;
"
5309,Wool Mask,하단헤드기어+중단헤드기어+상단헤드기어,1,0,0,20,20,0,○,전직업,"skill ""RG_GRAFFITI"",1;
"
5313,Diadem,중단헤드기어+상단헤드기어,3,1,0,10,20,0,○,전직업,INT+1
5327,Refined Helmet of Orc Hero,중단헤드기어+상단헤드기어,10,0,0,0,1,0,×,All,"STR+5, VIT+3"
5353,Hat of the Sun God,중단헤드기어+상단헤드기어,4,1,0,240,20,0,○,"알케미스트, 어쌔신, BardDancer, 블랙스미스, 크루세이더, 헌터, 기사, 몽크, 프리스트, 로그, 세이지, SoulLinker, StarGladiator, 위저드","STR+3, INT+2"
5357,Wings Of Victory,중단헤드기어+상단헤드기어,10,0,0,20,20,0,×,전직업,MDEF+10
5371,Judge Hat,중단헤드기어+상단헤드기어,2,0,0,30,20,0,○,전직업,"LUK+1, MaxSP+30"
5373,Dark Randgris Helm,중단헤드기어+상단헤드기어,2,1,0,30,20,0,○,전직업,"DEX+3, MDEF+1"
5375,Orc Hero Headdress,중단헤드기어+상단헤드기어,5,1,0,90,20,0,○,전직업,STR+2
5400,Fox Hat,하단헤드기어+중단헤드기어+상단헤드기어,0,0,0,20,20,0,×,전직업,LUK+1
5410,Brown Paperbag Hat,하단헤드기어+중단헤드기어+상단헤드기어,6,0,0,20,20,0,×,전직업,MaxHP+100
5428,RWC Anniversary Bread Envelope,하단헤드기어+중단헤드기어+상단헤드기어,0,0,0,10,0,0,○,전직업,"bonus2 bSubRace,RC_DemiHuman,12;
bonus2 bSubRace,RC_Player_Human,12;
"
5448,Soloplay Box1,하단헤드기어+중단헤드기어+상단헤드기어,0,1,0,30,0,0,○,전직업,
5449,Soloplay Box2,하단헤드기어+중단헤드기어+상단헤드기어,0,1,0,30,0,0,○,전직업,
5494,Sphinx Hat,하단헤드기어+상단헤드기어,5,0,0,0,0,0,×,"크루세이더, 기사, 소드맨",STR+5
5568,Rabbit Bonnet,중단헤드기어+상단헤드기어,1,1,0,100,20,0,○,전직업,INT+2
5808,Dark Bacilium,하단헤드기어+중단헤드기어+상단헤드기어,5,1,0,25,20,0,○,"알케미스트, 어쌔신, BardDancer, 블랙스미스, 크루세이더, 헌터, 기사, 몽크, 프리스트, 로그, 세이지, 위저드","bonus2 bResEff,Eff_Stone,2000+(getrefine()*200);
bonus2 bResEff,Eff_Freeze,2000+"
9001,Poring Egg,,0,0,0,0,20,0,×,전직업,
9002,Drops Egg,,0,0,0,0,20,0,×,전직업,
9003,Poporing Egg,,0,0,0,0,20,0,×,전직업,
9004,Lunatic Egg,,0,0,0,0,20,0,×,전직업,
9005,Picky Egg,,0,0,0,0,20,0,×,전직업,
9006,Chonchon Egg,,0,0,0,0,20,0,×,전직업,
9007,Steel Chonchon Egg,,0,0,0,0,20,0,×,전직업,
9008,Hunter Fly Egg,,0,0,0,0,20,0,×,전직업,
9009,Savage Babe Egg,,0,0,0,0,20,0,×,전직업,
9010,Baby Desert Wolf Egg,,0,0,0,0,20,0,×,전직업,
9011,Rocker Egg,,0,0,0,0,20,0,×,전직업,
9012,Spore Egg,,0,0,0,0,20,0,×,전직업,
9013,Poison Spore Egg,,0,0,0,0,20,0,×,전직업,
9014,Peco Peco Egg,,0,0,0,0,20,0,×,전직업,
9015,Smokie Egg,,0,0,0,0,20,0,×,전직업,
9016,Yoyo Egg,,0,0,0,0,20,0,×,전직업,
9017,Orc Warrior Egg,,0,0,0,0,20,0,×,전직업,
9018,Munak Egg,,0,0,0,0,20,0,×,전직업,
9019,Dokebi Egg,,0,0,0,0,20,0,×,전직업,
9020,Sohee Egg,,0,0,0,0,20,0,×,전직업,
9021,Isis Egg,,0,0,0,0,20,0,×,전직업,
9022,Green Petite Egg,,0,0,0,0,20,0,×,전직업,
9023,Deviruchi Egg,,0,0,0,0,20,0,×,전직업,
9024,Bapho Jr. Egg,,0,0,0,0,20,0,×,전직업,
9025,Bongun Egg,,0,0,0,0,20,0,×,전직업,
9026,Zealotus Egg,,0,0,0,0,20,0,×,전직업,
9027,Alice Egg,,0,0,0,0,20,0,×,전직업,
9028,Hard Rice Cake,,0,0,0,0,20,0,×,전직업,
9029,Christmas Goblin's Egg,,0,0,0,0,20,0,×,전직업,
9030,Green Maiden Egg,,0,0,0,0,20,0,×,전직업,
9031,Spring Rabbit Egg,,0,0,0,0,20,0,×,전직업,
9032,Knife Goblin Egg,,0,0,0,0,20,0,×,전직업,
9033,Flail Goblin Egg,,0,0,0,0,20,0,×,전직업,
9034,Hammer Goblin Egg,,0,0,0,0,20,0,×,전직업,
9035,Red Deleter Egg,,0,0,0,0,20,0,×,전직업,
9036,Diabolic Egg,,0,0,0,0,20,0,×,전직업,
9037,Wanderer Egg,,0,0,0,0,20,0,×,전직업,
9038,New Year Doll Egg,,0,0,0,0,20,0,×,전직업,
9039,Bacsojin Egg,,0,0,0,0,20,0,×,전직업,
9040,Civil Servant Egg,,0,0,0,0,20,0,×,전직업,
9041,Leaf Cat Egg,,0,0,0,0,20,0,×,전직업,
9042,Loli Ruri Egg,,0,0,0,0,20,0,×,전직업,
9043,Marionette Egg,,0,0,0,0,20,0,×,전직업,
9044,Shinobi Egg,,0,0,0,0,20,0,×,전직업,
9045,Whisper Egg,,0,0,0,0,20,0,×,전직업,
9046,Goblin Leader Egg,,0,0,0,0,20,0,×,전직업,
9047,Wicked Nymph Egg,,0,0,0,0,20,0,×,전직업,
9048,Miyabi Ningyo Egg,,0,0,0,0,20,0,×,전직업,
9049,Dullahan Egg,,0,0,0,0,20,0,×,전직업,
9050,Medusa Egg,,0,0,0,0,20,0,×,전직업,
9051,Stone Shooter Egg,,0,0,0,0,20,0,×,전직업,
9052,Incubus Egg,,0,0,0,0,20,0,×,전직업,
9053,Golem Egg,,0,0,0,0,20,0,×,전직업,
9054,Nightmare Terror Egg,,0,0,0,0,20,0,×,전직업,
9055,Succubus Egg,,0,0,0,0,20,0,×,전직업,
9056,Imp Egg,,0,0,0,0,20,0,×,전직업,
10001,Skull Helm,,0,0,0,0,20,0,×,전직업,
10002,Monster Oxygen Mask,,0,0,0,0,20,0,×,전직업,
10003,Transparent Head Protector,,0,0,0,0,20,0,×,전직업,
10004,Pacifier,,0,0,0,0,20,0,×,전직업,
10005,Wig,,0,0,0,0,20,0,×,전직업,
10006,Queen's Hair Ornament,,0,0,0,0,20,0,×,전직업,
10007,Silk Ribbon,,0,0,0,0,20,0,×,전직업,
10008,Punisher,,0,0,0,0,20,0,×,전직업,
10009,Wild Flower,,0,0,0,0,20,0,×,전직업,
10010,Battered Pot,,0,0,0,0,20,0,×,전직업,
10011,Stellar Hairpin,,0,0,0,0,20,0,×,전직업,
10012,Tiny Egg Shell,,0,0,0,0,20,0,×,전직업,
10013,Backpack,,0,0,0,0,1500,0,×,전직업,
10014,Rocker Glasses,,0,0,0,0,2000,0,×,전직업,
10015,Green Lace,,0,0,0,0,20,0,×,전직업,
10016,Golden Bell,,0,0,0,0,20,0,×,전직업,
10017,Bark Shorts,,0,0,0,0,20,0,×,전직업,
10018,Monkey Circlet,,0,0,0,0,20,0,×,전직업,
10019,Red Scarf,,0,0,0,0,20,0,×,전직업,
10020,Grave Keeper's Sword,,0,0,0,0,20,0,×,전직업,
10021,Circular Headgear,,0,0,0,0,20,0,×,전직업,
10022,Gold Earring,,0,0,0,0,20,0,×,전직업,
10023,Green Jewel Bag,,0,0,0,0,20,0,×,전직업,
10024,Fashion Glasses,,0,0,0,0,20,0,×,전직업,
10025,Hairband Of Stars,,0,0,0,0,20,0,×,전직업,
10026,Tassel for Durumagi,,0,0,0,0,20,0,×,전직업,
10027,Pet Soul Ring,,0,0,0,0,20,0,×,전직업,
10028,Beautiful Badges,,0,0,0,0,20,0,×,전직업,
10029,Jade Trinket,,0,0,0,0,20,0,×,전직업,
10030,Summer Fan,,0,0,0,0,20,0,×,전직업,
10031,Ring Of Death,,0,0,0,0,20,0,×,전직업,
10032,Queen's Coronet,,0,0,0,0,20,0,×,전직업,
10033,Afro,,0,0,0,0,20,0,×,전직업,
10034,Masked Ball,,0,0,0,0,20,0,×,전직업,
10035,Spring,,0,0,0,0,20,0,×,전직업,
10036,Horn Of Hell,,0,0,0,0,20,0,×,전직업,
10037,Black Butterfly Mask,,0,0,0,0,20,0,×,전직업,
10038,Horn Barrier,,0,0,0,0,20,0,×,전직업,
19500,T Mr Smile,Costume_Head_Mid+Costume_Head_Low,0,0,0,0,0,0,×,전직업,STR+2
19501,T Spinx Helm,Costume_Head_Top+Costume_Head_Low,0,1,0,0,0,0,×,전직업,
19504,T Sunglasses,Costume_Head_Mid,0,0,0,0,0,0,×,전직업,
19505,T Cigarette,Costume_Head_Low,0,0,0,0,0,0,×,전직업,
19506,T Valkyrie Feather Band,Costume_Head_Top,0,0,0,0,0,0,○,전직업,
5152,Chinese Crown,중단헤드기어+상단헤드기어,2,0,1,200,20,0,○,전직업,INT+1
5214,Moonlight Flower Hat,중단헤드기어+상단헤드기어,3,0,1,20,0,0,○,전직업,DEX+2
5502,Necromancer's Hood,중단헤드기어+상단헤드기어,2,0,1,50,0,0,○,전직업,"bonus5 bAutoSpellWhenHit,""NPC_DARKSTRIKE"",5,5,BF_WEAPON|BF_MAGIC,1;
"
5520,Rabbit Earplugs,중단헤드기어+상단헤드기어,0,1,1,40,0,0,○,전직업,"bonus2 bAddClass,Class_All,4;
bonus bMatkRate,4;
"
5565,Dragon Arhat Mask,하단헤드기어+중단헤드기어,5,0,1,0,0,0,×,전직업,"bonus2 bAddRace,RC_DemiHuman,10;
bonus2 bAddRace,RC_Player_Human,10;
"
5566,Tiger Arhat Mask,하단헤드기어+중단헤드기어,1,0,1,0,0,0,×,전직업,"bonus2 bAddRace,RC_DemiHuman,2;
bonus2 bAddRace,RC_Player_Human,2;
"
5585,Rune Cloth Circlet,중단헤드기어+상단헤드기어,1,1,1,40,20,0,○,전직업,
5593,Rabbit Bonnet,중단헤드기어+상단헤드기어,1,1,1,20,20,0,○,전직업,
18506,Hattah Black,하단헤드기어+중단헤드기어+상단헤드기어,2,1,1,400,12000,0,○,전직업,
19507,Clear Sun,Costume_Head_Top,0,0,1,0,0,0,×,전직업,
5258,Afro Wig,중단헤드기어+상단헤드기어,0,1,10,10,20,0,○,전직업,"bonus3 bAutoSpellWhenHit,""NV_FIRSTAID"",1,300;
bonus2 bSubEle,Ele_Neutral,1;
"
5367,Hyegun Hat,하단헤드기어+중단헤드기어+상단헤드기어,5,1,10,10,20,0,×,전직업,MDEF+3
5263,Pagdayaw,하단헤드기어+중단헤드기어+상단헤드기어,1,0,20,10,20,0,○,All,"bonus2 bSubEle,Ele_Water,1;
bonus2 bSubEle,Ele_Earth,1;
bonus2 bSubEle,Ele_Fire,"
5332,Loki Mask,하단헤드기어+중단헤드기어,0,0,20,20,0,0,×,전직업,"bonus bFlee2,3;
"
5539,Jaguar Hat,하단헤드기어+중단헤드기어+상단헤드기어,4,1,25,40,20,0,○,전직업,MDEF+2
5143,Kabuki Mask,하단헤드기어+중단헤드기어+상단헤드기어,5,1,30,100,20,0,○,All,"bonus2 bResEff,Eff_Silence,3000;
"
5176,Hahoe Mask,하단헤드기어+중단헤드기어,2,0,30,10,30000,0,×,전직업,LUK+1
5476,Grand Peco Hairband,중단헤드기어+상단헤드기어,2,0,30,80,20,0,○,전직업,STR+2
5511,Samambaia,중단헤드기어+상단헤드기어,5,1,30,20,20,0,○,전직업,"bonus bSPrecovRate,8;
"
5667,Skull Hood,중단헤드기어+상단헤드기어,1,1,30,10,20,0,○,전직업,
5091,Decorative Golden Bell,중단헤드기어+상단헤드기어,2,0,35,20,20,0,○,All,
5223,Evolved Big Golden Bell,중단헤드기어+상단헤드기어,2,0,35,20,20,0,○,All,AGI+2
5169,Bride Mask,중단헤드기어+상단헤드기어,4,1,40,50,30000,0,○,전직업,"LUK+2, CRIT+5"
5177,Mythical Lion Mask,중단헤드기어+상단헤드기어,5,1,40,50,30000,0,○,전직업,DEX+2
5538,Tucan Hat,중단헤드기어+상단헤드기어,2,1,45,60,20,0,×,전직업,DEX+3
5562,Luxurious Wedding Veil,중단헤드기어+상단헤드기어,0,1,45,50,0,0,×,전직업,MDEF+10
2292,Welding Mask,하단헤드기어+중단헤드기어,2,0,50,30,20,0,×,"알케미스트, 블랙스미스, 상인","bonus2 bSubEle,Ele_Fire,10;
"
5098,Tiger Mask,중단헤드기어+상단헤드기어,2,0,50,40,20,0,×,전직업,"STR+3, MaxHP+100"
5142,Crescent Helm,중단헤드기어+상단헤드기어,8,0,50,300,20,0,○,"알케미스트, 블랙스미스, 크루세이더, 기사, 상인, 소드맨",VIT+1
5181,Helm of Darkness,중단헤드기어+상단헤드기어,3,1,50,200,20,0,○,"알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 로그, 소드맨, 도둑",STR+2
5304,Cap Of Blindness,하단헤드기어+중단헤드기어+상단헤드기어,4,1,50,80,20,0,○,전직업,"bonus2 bResEff,Eff_Curse,700;
bonus2 bResEff,Eff_Blind,10000;
"
5314,Hockey Mask,하단헤드기어+중단헤드기어,1,0,50,10,20,0,×,전직업,"bonus2 bAddRace,RC_DemiHuman,5;
bonus2 bAddRace,RC_Player_Human,5;
"
5461,Evolved Whisper Mask,하단헤드기어+중단헤드기어+상단헤드기어,1,0,50,30,20,0,○,전직업,DEX+3
5483,Odin Mask,하단헤드기어+중단헤드기어,1,0,50,10,20,0,×,전직업,HIT+-10
5498,Wandering Wolf Helm,중단헤드기어+상단헤드기어,5,0,50,60,20,0,○,All,"VIT+5, FLEE+10"
5505,Asara Fairy Hat,중단헤드기어+상단헤드기어,2,0,50,50,0,0,○,전직업,"DEX+2, LUK+2"
5094,Helmet of Orc Hero,중단헤드기어+상단헤드기어,5,0,55,90,500000,0,○,All,"STR+2, VIT+1"
5224,Evolved Orc Hero Helm,중단헤드기어+상단헤드기어,5,0,55,90,500000,0,○,All,"STR+2, VIT+1"
5556,Seal Hat,하단헤드기어+중단헤드기어+상단헤드기어,3,0,55,50,20,0,○,전직업,INT+1
5485,Tiger Face,하단헤드기어+중단헤드기어+상단헤드기어,3,0,60,100,20,0,○,전직업,"bonus2 bSubRace,RC_Brute,5;
bonus2 bAddRace,RC_Brute,5;
bonus2 bMagicAddRace,RC_"
5851,Summer Knight,중단헤드기어+상단헤드기어,1,0,60,0,20,0,×,전직업,
5053,Sphinx Hat,하단헤드기어+상단헤드기어,5,0,65,300,20,0,×,"크루세이더, 기사, 소드맨",STR+2
5092,Coif,중단헤드기어+상단헤드기어,5,0,65,30,150000,0,○,"어쌔신, 프리스트",
5093,Coif,중단헤드기어+상단헤드기어,5,1,65,30,150000,0,○,"어쌔신, 프리스트",MaxSP+100
